ros_time_sec,ground_truth_x,ground_truth_y,ground_truth_z,raw_gnss_lat,raw_gnss_lon,raw_gnss_alt,rtk_lat,rtk_lon,rtk_alt,raw_gnss_error_m,rtk_error_m,raw_gnss_std_m,rtk_std_m,improvement_pct,rtk_status_code,rtk_status_name,rtk_accuracy_m,correction_available,correction_quality,correction_age_sec,correction_sequence_id
1779301842.8212,0.0000,0.0000,0.2270,39.98100439,116.34400531,51.2031,39.98099998,116.34399966,50.2518,1.1817,0.0383,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,155
1779301842.9213,0.0000,0.0000,0.2270,39.98101065,116.34399415,50.3721,39.98100031,116.34400014,50.2202,1.2943,0.0372,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,156
1779301843.0213,0.0000,0.0000,0.2270,39.98099641,116.34397447,48.9887,39.98099997,116.34399925,50.2330,2.5369,0.0641,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,156
1779301843.1214,0.0000,0.0000,0.2270,39.98098465,116.34401795,50.3598,39.98099985,116.34400040,50.2431,2.2984,0.0412,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,157
1779301843.2213,0.0000,0.0000,0.2270,39.98097490,116.34402810,50.6360,39.98099991,116.34400041,50.2686,3.7034,0.0553,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,157
1779301843.3212,0.0000,0.0000,0.2270,39.98102384,116.34401115,51.1007,39.98100008,116.34400065,50.1860,2.9517,0.0697,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,158
1779301843.4212,0.0000,0.0000,0.2270,39.98101372,116.34398890,51.7250,39.98100049,116.34399989,50.2164,2.3395,0.0559,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,158
1779301843.5212,0.0000,0.0000,0.2270,39.98100585,116.34400812,48.2313,39.98100064,116.34399996,50.1993,2.2107,0.0767,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,159
1779301843.6211,0.0000,0.0000,0.2270,39.98098445,116.34401099,48.8280,39.98100025,116.34399950,50.2009,2.4156,0.0573,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,159
1779301843.7211,0.0000,0.0000,0.2270,39.98099284,116.34402229,50.4190,39.98099956,116.34400014,50.2331,2.0704,0.0504,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,160
1779301843.8212,0.0000,0.0000,0.2270,39.98101536,116.34400615,48.7877,39.98100018,116.34399971,50.2694,2.2959,0.0528,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,160
1779301843.9213,0.0000,0.0000,0.2270,39.98098336,116.34398958,49.7519,39.98100011,116.34399964,50.1946,2.1091,0.0460,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,161
1779301844.0213,0.0000,0.0000,0.2270,39.98100286,116.34401711,51.7331,39.98099953,116.34399915,50.2658,2.1213,0.0978,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,161
1779301844.1212,0.0000,0.0000,0.2270,39.98098024,116.34398735,49.9230,39.98099996,116.34400009,50.2410,2.4689,0.0165,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,162
1779301844.2211,0.0000,0.0000,0.2270,39.98100377,116.34400585,52.2496,39.98099999,116.34400000,50.2511,2.1251,0.0241,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,162
1779301844.3211,0.0000,0.0000,0.2270,39.98098783,116.34400972,50.0888,39.98099984,116.34400015,50.2108,1.5939,0.0273,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,163
1779301844.4212,0.0000,0.0000,0.2270,39.98096116,116.34397553,49.6659,39.98099970,116.34400004,50.2683,4.8342,0.0529,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,163
1779301844.5211,0.0000,0.0000,0.2270,39.98101230,116.34398159,50.8550,39.98100015,116.34400077,50.1836,2.1756,0.0800,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,164
1779301844.6210,0.0000,0.0000,0.2270,39.98102287,116.34401854,47.5687,39.98100023,116.34400022,50.2206,4.0065,0.0328,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,164
1779301844.7210,0.0000,0.0000,0.2270,39.98099601,116.34395741,49.3554,39.98099998,116.34400054,50.2146,3.7623,0.0476,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,165
1779301844.8210,0.0000,0.0000,0.2270,39.98100439,116.34398969,50.3123,39.98100007,116.34399972,50.2103,1.0100,0.0301,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,165
1779301844.9209,0.0000,0.0000,0.2270,39.98100900,116.34395442,51.0868,39.98099988,116.34400007,50.2248,4.1064,0.0147,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,166
1779301845.0211,0.0000,0.0000,0.2270,39.98099149,116.34401441,51.5165,39.98100005,116.34399948,50.2278,2.0177,0.0445,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,166
1779301845.1211,0.0000,0.0000,0.2270,39.98098762,116.34401763,49.0123,39.98099985,116.34399951,50.2347,2.3744,0.0458,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,167
1779301845.2212,-0.0001,0.0000,0.2276,39.98099403,116.34396838,51.1432,39.98100002,116.34399996,50.1818,2.9246,0.0453,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,167
1779301845.3211,-0.0003,0.0002,0.2319,39.98100039,116.34399824,49.9820,39.98099992,116.34400005,50.2139,0.2910,0.0172,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,168
1779301845.4211,-0.0007,0.0005,0.2421,39.98101313,116.34398171,48.3919,39.98100049,116.34400005,50.2649,2.8204,0.0638,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,168
1779301845.5211,-0.0014,0.0013,0.2604,39.98100337,116.34400895,50.0504,39.98099994,116.34399967,50.2594,0.8723,0.0330,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,169
1779301845.6212,-0.0023,0.0025,0.2873,39.98101064,116.34400684,52.0900,39.98100006,116.34399993,50.2035,2.2558,0.0575,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,169
1779301845.7212,-0.0033,0.0041,0.3229,39.98099445,116.34403965,51.2648,39.98099990,116.34399983,50.2802,3.5769,0.0194,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,170
1779301845.8211,-0.0041,0.0059,0.3652,39.98096662,116.34397807,52.0624,39.98099979,116.34400015,50.3364,4.5116,0.0347,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,170
1779301845.9211,-0.0048,0.0080,0.4176,39.98099072,116.34401444,50.9829,39.98099967,116.34400031,50.3812,1.7291,0.0550,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,171
1779301846.0211,-0.0052,0.0102,0.4785,39.98102541,116.34400635,51.2532,39.98099999,116.34399980,50.4783,2.9922,0.0626,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,171
1779301846.1211,-0.0054,0.0122,0.5475,39.98100799,116.34399370,50.1209,39.98100040,116.34400032,50.4778,1.0882,0.0469,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,172
1779301846.2211,-0.0052,0.0140,0.6212,39.98099431,116.34399278,47.9566,39.98100013,116.34399997,50.5230,2.7390,0.0248,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,172
1779301846.3211,-0.0048,0.0156,0.7057,39.98100291,116.34396767,51.1201,39.98099986,116.34400008,50.6331,2.8141,0.0341,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,173
1779301846.4212,-0.0040,0.0169,0.7975,39.98101179,116.34399680,49.2434,39.98100055,116.34400035,50.7092,1.9727,0.0571,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,173
1779301846.5211,-0.0030,0.0178,0.8936,39.98101071,116.34400705,49.2590,39.98100020,116.34399978,50.8584,2.0289,0.0628,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,174
1779301846.6212,-0.0018,0.0184,0.9849,39.98102223,116.34397893,50.6038,39.98100049,116.34399995,50.9542,3.0558,0.0708,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,174
1779301846.7213,-0.0003,0.0188,1.0753,39.98101586,116.34400741,49.6044,39.98099980,116.34399979,50.9694,2.3153,0.0462,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,175
1779301846.8211,0.0014,0.0189,1.1613,39.98100303,116.34400994,53.6660,39.98100013,116.34400072,51.0549,2.7444,0.0651,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,175
1779301846.9211,0.0034,0.0188,1.2445,39.98101720,116.34402042,51.8232,39.98100032,116.34400027,51.1316,2.6574,0.0400,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,176
1779301847.0212,0.0053,0.0184,1.3233,39.98099948,116.34397861,50.9432,39.98100013,116.34400014,51.1934,1.8541,0.0519,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,176
1779301847.1214,0.0074,0.0179,1.4046,39.98101010,116.34396292,50.3291,39.98100002,116.34399998,51.2959,3.5000,0.0328,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,177
1779301847.2212,0.0095,0.0171,1.4853,39.98101390,116.34398356,51.0459,39.98100037,116.34400031,51.4141,2.1110,0.0314,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,177
1779301847.3211,0.0115,0.0161,1.5650,39.98100035,116.34401422,53.5310,39.98100041,116.34400040,51.4571,2.3734,0.0472,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,178
1779301847.4211,0.0132,0.0150,1.6405,39.98097542,116.34400476,53.6665,39.98100001,116.34399992,51.5240,3.4855,0.0474,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,178
1779301847.5211,0.0148,0.0136,1.7178,39.98099652,116.34399952,54.3745,39.98100000,116.34400046,51.5905,2.7640,0.0583,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,179
1779301847.6211,0.0162,0.0119,1.7937,39.98098629,116.34396002,49.7210,39.98100008,116.34400030,51.7183,4.2534,0.0113,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,179
1779301847.7211,0.0174,0.0101,1.8681,39.98100216,116.34398350,49.6631,39.98100033,116.34400016,51.7828,2.5725,0.0273,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,180
1779301847.8211,0.0184,0.0081,1.9379,39.98097345,116.34400801,48.7825,39.98100037,116.34400032,51.8609,4.3309,0.0337,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,180
1779301847.9211,0.0196,0.0050,2.0314,39.98098062,116.34403794,50.9180,39.98100020,116.34400026,51.9204,4.0103,0.0228,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,181
1779301848.0210,0.0204,0.0024,2.1000,39.98100840,116.34398160,52.2312,39.98100018,116.34400011,52.0273,1.8521,0.0186,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,181
1779301848.1211,0.0213,-0.0004,2.1667,39.98099764,116.34399778,50.8684,39.98099988,116.34399991,52.1010,1.2771,0.0319,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,182
1779301848.2210,0.0222,-0.0034,2.2314,39.98101273,116.34396734,52.1944,39.98100043,116.34399987,52.1680,3.1445,0.0581,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,182
1779301848.3211,0.0231,-0.0065,2.2915,39.98102115,116.34397678,54.2637,39.98099988,116.34399994,52.2176,3.7013,0.0320,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,183
1779301848.4213,0.0241,-0.0097,2.3520,39.98100432,116.34396704,53.5592,39.98099995,116.34400050,52.3197,3.1428,0.0345,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,183
1779301848.5211,0.0251,-0.0131,2.4103,39.98102441,116.34398032,51.1939,39.98099976,116.34400005,52.3326,3.4177,0.0327,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,184
1779301848.6210,0.0262,-0.0166,2.4642,39.98099676,116.34399691,52.6048,39.98099993,116.34400001,52.3776,0.4918,0.0412,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,184
1779301848.7211,0.0272,-0.0199,2.5076,39.98100955,116.34401319,52.4556,39.98099994,116.34400008,52.4376,1.5407,0.0343,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,185
1779301848.8211,0.0283,-0.0233,2.5405,39.98099778,116.34400093,56.4525,39.98099910,116.34399989,52.4885,3.9518,0.0901,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,185
1779301848.9210,0.0293,-0.0266,2.5629,39.98099000,116.34397016,50.5941,39.98099950,116.34400001,52.5694,3.4057,0.0509,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,186
1779301849.0211,0.0302,-0.0299,2.5801,39.98101425,116.34399949,52.6237,39.98099968,116.34400067,52.6108,1.6160,0.0561,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,186
1779301849.1216,0.0311,-0.0329,2.5954,39.98098922,116.34400864,53.5088,39.98099968,116.34400036,52.5830,1.6522,0.0068,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,187
1779301849.2211,0.0319,-0.0358,2.6132,39.98097117,116.34401358,52.0690,39.98099977,116.34400060,52.5616,3.4111,0.0402,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,187
1779301849.3211,0.0325,-0.0385,2.6340,39.98102260,116.34395874,52.3326,39.98099989,116.34400091,52.5894,4.3821,0.0566,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,188
1779301849.4216,0.0330,-0.0409,2.6568,39.98099343,116.34395639,52.5782,39.98099936,116.34400054,52.6394,3.8161,0.0364,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,188
1779301849.5212,0.0333,-0.0430,2.6791,39.98101292,116.34400351,52.1966,39.98099971,116.34400054,52.6831,1.5716,0.0307,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,189
1779301849.6211,0.0334,-0.0448,2.7022,39.98095824,116.34398597,52.3238,39.98099930,116.34400031,52.6339,4.7809,0.0575,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,189
1779301849.7212,0.0333,-0.0463,2.7245,39.98099805,116.34399029,52.8453,39.98099912,116.34399959,52.7360,0.8907,0.0928,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,190
1779301849.8211,0.0331,-0.0476,2.7461,39.98099955,116.34399706,50.7246,39.98099948,116.34400039,52.7060,2.0200,0.0217,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,190
1779301849.9211,0.0327,-0.0484,2.7660,39.98098787,116.34397468,55.7041,39.98099979,116.34400027,52.7402,3.9058,0.0266,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,191
1779301850.0212,0.0322,-0.0491,2.7859,39.98099099,116.34399490,54.7844,39.98099935,116.34400051,52.7542,2.2811,0.0287,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,191
1779301850.1212,0.0316,-0.0496,2.8050,39.98096131,116.34401930,53.2517,39.98099936,116.34400057,52.7905,4.5772,0.0281,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,192
1779301850.2211,0.0308,-0.0499,2.8233,39.98098296,116.34400920,54.0679,39.98099951,116.34400047,52.8082,2.3607,0.0105,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,192
1779301850.3211,0.0300,-0.0501,2.8402,39.98103076,116.34401280,53.7382,39.98099960,116.34400065,52.8804,3.7460,0.0623,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,193
1779301850.4211,0.0289,-0.0501,2.8570,39.98097614,116.34397457,53.0697,39.98099886,116.34400058,52.8401,3.4176,0.0797,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,193
1779301850.5211,0.0278,-0.0500,2.8732,39.98100958,116.34399717,53.5001,39.98099926,116.34399970,52.8328,1.3164,0.0677,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,194
1779301850.6211,0.0264,-0.0497,2.8886,39.98100460,116.34401332,51.9421,39.98099927,116.34400038,52.9347,1.5528,0.0693,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,194
1779301850.7211,0.0250,-0.0492,2.9027,39.98101015,116.34401041,54.9538,39.98099956,116.34400067,52.8831,2.5294,0.0310,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,195
1779301850.8211,0.0233,-0.0484,2.9168,39.98099992,116.34402295,51.7792,39.98099931,116.34400098,52.8507,2.2357,0.0835,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,195
1779301850.9211,0.0214,-0.0474,2.9301,39.98098971,116.34401773,53.5694,39.98099919,116.34400091,52.9156,1.9613,0.0684,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,196
1779301851.0212,0.0192,-0.0462,2.9427,39.98100876,116.34402634,52.6604,39.98099955,116.34400109,52.9420,2.4638,0.0727,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,196
1779301851.1211,0.0169,-0.0449,2.9541,39.98101280,116.34402923,54.9252,39.98099992,116.34399991,52.9477,3.4952,0.0460,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,197
1779301851.2210,0.0132,-0.0428,2.9689,39.98100259,116.34398708,53.2395,39.98099970,116.34400085,52.9307,1.2015,0.0618,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,197
1779301851.3221,0.0100,-0.0410,2.9794,39.98099898,116.34398237,50.9493,39.98099955,116.34399990,52.9562,2.5269,0.0260,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,198
1779301851.4211,0.0066,-0.0392,2.9894,39.98098969,116.34401290,49.2744,39.98099963,116.34399952,52.9618,4.0175,0.0536,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,198
1779301851.5210,0.0029,-0.0373,2.9990,39.98102604,116.34397833,54.2326,39.98099971,116.34400006,52.9815,3.6900,0.0107,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,199
1779301851.6212,-0.0008,-0.0355,3.0077,39.98101355,116.34397799,54.2760,39.98099973,116.34399934,53.0091,2.7492,0.0606,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,199
1779301851.7211,-0.0046,-0.0335,3.0163,39.98102794,116.34399433,55.9908,39.98099962,116.34399986,52.9975,4.3622,0.0166,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,200
1779301851.8211,-0.0085,-0.0315,3.0246,39.98098729,116.34398920,53.7766,39.98100012,116.34400064,53.0400,1.8239,0.0786,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,200
1779301851.9210,-0.0123,-0.0294,3.0323,39.98097459,116.34395757,54.6208,39.98099987,116.34400047,53.0154,4.8381,0.0522,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,201
1779301852.0211,-0.0158,-0.0274,3.0394,39.98100989,116.34402364,54.7385,39.98099983,116.34399920,53.0856,2.8816,0.0777,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,201
1779301852.1211,-0.0192,-0.0252,3.0462,39.98101253,116.34400909,53.0939,39.98100013,116.34399985,53.0193,1.6285,0.0467,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,202
1779301852.2211,-0.0223,-0.0228,3.0528,39.98099333,116.34398628,53.0814,39.98099997,116.34399921,53.0413,1.3571,0.0533,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,202
1779301852.3211,-0.0251,-0.0203,3.0590,39.98097124,116.34401475,54.3390,39.98099991,116.34400021,53.0537,3.6603,0.0422,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,203
1779301852.4212,-0.0274,-0.0178,3.0647,39.98101695,116.34401492,53.8434,39.98100026,116.34399992,53.0818,2.4365,0.0576,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,203
1779301852.5211,-0.0293,-0.0149,3.0706,39.98101691,116.34398561,52.8792,39.98099987,116.34399969,53.0938,2.2550,0.0293,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,204
1779301852.6211,-0.0308,-0.0120,3.0764,39.98100019,116.34403041,55.6675,39.98100024,116.34399971,53.0766,3.6914,0.0428,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,204
1779301852.7211,-0.0319,-0.0090,3.0820,39.98102579,116.34399098,52.1946,39.98099955,116.34399941,53.1144,3.1042,0.0570,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,205
1779301852.8212,-0.0325,-0.0060,3.0873,39.98100495,116.34402606,51.6062,39.98099984,116.34399962,53.0511,2.7526,0.0322,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,205
1779301852.9211,-0.0328,-0.0030,3.0927,39.98100676,116.34399102,52.1796,39.98099947,116.34399972,53.1377,1.3919,0.0739,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,206
1779301853.0211,-0.0326,-0.0001,3.0978,39.98101170,116.34399273,53.3757,39.98099967,116.34399976,53.0698,1.4590,0.0427,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,206
1779301853.1211,-0.0322,0.0027,3.1028,39.98100034,116.34398664,55.0871,39.98099976,116.34399977,53.1004,2.2767,0.0301,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,207
1779301853.2214,-0.0314,0.0051,3.1075,39.98099530,116.34399821,53.0797,39.98099983,116.34399989,53.0925,0.5405,0.0332,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,207
1779301853.3211,-0.0304,0.0075,3.1122,39.98100637,116.34401690,55.0262,39.98099968,116.34400014,53.1162,2.5192,0.0600,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,208
1779301853.4211,-0.0292,0.0096,3.1168,39.98098391,116.34399071,51.9284,39.98099999,116.34399954,53.0940,2.2836,0.0222,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,208
1779301853.5211,-0.0278,0.0115,3.1213,39.98103305,116.34399942,50.5289,39.98100008,116.34400006,53.1036,4.4907,0.0366,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,209
1779301853.6212,-0.0264,0.0131,3.1257,39.98101038,116.34396418,50.9598,39.98100057,116.34399997,53.0828,3.8917,0.0695,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,209
1779301853.7210,-0.0248,0.0147,3.1304,39.98100046,116.34402024,49.9844,39.98100017,116.34399927,53.1377,3.5973,0.0385,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,210
1779301853.8211,-0.0231,0.0162,3.1353,39.98100056,116.34397191,54.3657,39.98100002,116.34400006,53.1436,2.6740,0.0350,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,210
1779301853.9211,-0.0215,0.0175,3.1402,39.98101163,116.34401859,54.4724,39.98100012,116.34399977,53.1434,2.4517,0.0093,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,211
1779301854.0212,-0.0200,0.0186,3.1450,39.98101514,116.34398632,50.8446,39.98100015,116.34399957,53.1543,3.0602,0.0207,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,211
1779301854.1211,-0.0184,0.0195,3.1500,39.98102023,116.34401133,53.2617,39.98100013,116.34399951,53.1355,2.4443,0.0240,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,212
1779301854.2213,-0.0169,0.0202,3.1547,39.98098580,116.34400893,52.8868,39.98100022,116.34400035,53.1184,1.7997,0.0583,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,212
1779301854.3212,-0.0154,0.0206,3.1593,39.98097009,116.34399383,53.0665,39.98099986,116.34400038,53.1111,3.3892,0.0750,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,213
1779301854.4213,-0.0140,0.0206,3.1633,39.98101260,116.34398833,55.7162,39.98099984,116.34399998,53.1586,3.0673,0.0409,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,213
1779301854.5209,-0.0121,0.0204,3.1681,39.98099600,116.34403130,53.3740,39.98099977,116.34399992,53.1932,2.7325,0.0557,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,214
1779301854.6210,-0.0107,0.0200,3.1712,39.98097332,116.34401487,51.1721,39.98100038,116.34399952,53.1455,3.8165,0.0431,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,214
1779301854.7210,-0.0093,0.0195,3.1738,39.98099773,116.34400693,53.2779,39.98100025,116.34400005,53.1706,0.6695,0.0170,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,215
1779301854.8210,-0.0078,0.0190,3.1759,39.98100310,116.34400564,52.8593,39.98100068,116.34399974,53.1605,0.6675,0.0594,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,215
1779301854.9211,-0.0064,0.0186,3.1776,39.98099094,116.34402395,54.3912,39.98100008,116.34400054,53.1559,2.5957,0.0580,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,216
1779301855.0211,-0.0049,0.0183,3.1789,39.98099991,116.34399238,53.6604,39.98100005,116.34399991,53.2362,0.8053,0.0600,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,216
