ros_time_sec,ground_truth_x,ground_truth_y,ground_truth_z,raw_gnss_lat,raw_gnss_lon,raw_gnss_alt,rtk_lat,rtk_lon,rtk_alt,raw_gnss_std_m,rtk_std_m,improvement_pct,rtk_status_code,rtk_status_name,rtk_accuracy_m
1779125494.9621,27.9996,50.0000,30.0000,39.98146202,116.34440560,80.7429,39.98144926,116.34438104,79.9741,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.0034,31.9991,50.0000,30.0000,39.98143417,116.34434332,81.2531,39.98144921,116.34432867,79.9947,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.0622,27.4991,50.0000,30.0000,39.98144899,116.34435724,81.2375,39.98144914,116.34437510,80.0212,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.1031,31.5005,50.0000,30.0000,39.98145534,116.34430730,78.3812,39.98144919,116.34432241,80.0049,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.1624,26.9984,50.0000,30.0000,39.98143452,116.34438757,80.2636,39.98144886,116.34436911,80.0189,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.2035,30.9989,50.0000,30.0000,39.98144416,116.34430622,78.6428,39.98144965,116.34431645,79.9621,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.2622,26.4992,50.0000,30.0000,39.98146696,116.34438435,81.5752,39.98144984,116.34436335,80.0046,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.3033,30.4996,50.0000,30.0000,39.98144886,116.34431490,78.3054,39.98144900,116.34431111,80.0276,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.3622,25.9992,50.0000,30.0000,39.98142522,116.34434294,81.5293,39.98144944,116.34435797,79.9859,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.4035,29.9989,50.0000,30.0000,39.98145926,116.34430186,80.5872,39.98144872,116.34430466,80.0034,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.4621,25.4996,50.0000,30.0000,39.98144147,116.34438436,80.3258,39.98144971,116.34435153,80.0054,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.5036,29.4983,50.0000,30.0000,39.98144349,116.34433636,82.2914,39.98144901,116.34429925,79.9792,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.5624,24.9980,50.0000,30.0000,39.98147277,116.34431379,81.2386,39.98144942,116.34434609,80.0173,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.6033,28.9995,50.0000,30.0000,39.98143253,116.34430269,77.1524,39.98144931,116.34429399,79.9861,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.6623,24.4985,50.0000,30.0000,39.98144907,116.34437685,77.0620,39.98144929,116.34433974,80.0320,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.7035,28.4986,50.0000,30.0000,39.98145043,116.34429397,80.0162,39.98144900,116.34428718,79.9865,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.7623,23.9989,50.0000,30.0000,39.98145151,116.34432772,80.4539,39.98144948,116.34433419,79.9640,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.8033,27.9996,50.0000,30.0000,39.98144569,116.34429120,80.8600,39.98144909,116.34428112,80.0291,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.8621,23.4997,50.0000,30.0000,39.98144148,116.34430261,80.9740,39.98144929,116.34432825,79.9851,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.9034,27.4990,50.0000,30.0000,39.98144231,116.34429137,76.8372,39.98144904,116.34427537,79.9840,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125495.9622,22.9993,50.0000,30.0000,39.98143769,116.34434347,81.0061,39.98144936,116.34432266,80.0253,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.0033,26.9997,50.0000,30.0000,39.98145318,116.34424254,81.0140,39.98144916,116.34426927,79.9965,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.0623,22.4987,50.0000,30.0000,39.98147509,116.34434892,77.5035,39.98144903,116.34431636,80.0072,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.1033,26.4995,50.0000,30.0000,39.98144989,116.34429791,77.1160,39.98144923,116.34426344,80.0028,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.1624,21.9983,50.0000,30.0000,39.98146209,116.34433923,81.3952,39.98144945,116.34431059,79.9731,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.2035,25.9989,50.0000,30.0000,39.98144535,116.34427492,77.8280,39.98144953,116.34425810,79.9878,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.2623,21.4989,50.0000,30.0000,39.98142684,116.34433228,78.2048,39.98144906,116.34430474,79.9800,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.3035,25.4989,50.0000,30.0000,39.98144203,116.34425439,79.4615,39.98144898,116.34425214,79.9968,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.3622,20.9989,50.0000,30.0000,39.98149038,116.34428516,78.3709,39.98144929,116.34429849,80.0459,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.4036,24.9982,50.0000,30.0000,39.98145687,116.34424731,77.2347,39.98144887,116.34424594,79.9431,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.4624,20.4984,50.0000,30.0000,39.98141893,116.34429512,78.0167,39.98144893,116.34429287,80.0119,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.5036,24.4982,50.0000,30.0000,39.98145818,116.34424763,80.5984,39.98144923,116.34424034,79.9647,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.5623,19.9989,50.0000,30.0000,39.98143842,116.34428666,81.5473,39.98144894,116.34428708,80.0126,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.6036,23.9982,50.0000,30.0000,39.98144022,116.34423280,79.0066,39.98144874,116.34423389,80.0186,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.6623,19.4989,50.0000,30.0000,39.98143467,116.34425681,79.8474,39.98144939,116.34428119,80.0018,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.7035,23.4987,50.0000,30.0000,39.98144971,116.34422140,81.7139,39.98144922,116.34422810,79.9785,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.7623,18.9985,50.0000,30.0000,39.98147435,116.34426245,80.1864,39.98144918,116.34427541,80.0262,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.8035,22.9987,50.0000,30.0000,39.98144200,116.34421039,80.9850,39.98144942,116.34422219,79.9518,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.8622,18.4991,50.0000,30.0000,39.98142761,116.34426530,78.4156,39.98144937,116.34426994,80.0083,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.9034,22.4991,50.0000,30.0000,39.98144496,116.34419312,78.8808,39.98144947,116.34421718,80.0317,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125496.9622,17.9991,50.0000,30.0000,39.98141224,116.34425048,77.3496,39.98144905,116.34426427,79.9775,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.0034,21.9991,50.0000,30.0000,39.98146490,116.34419426,78.0819,39.98144869,116.34421142,79.9969,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.0625,17.4979,50.0000,30.0000,39.98145485,116.34428604,81.0890,39.98144884,116.34425831,80.0226,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.1034,21.4993,50.0000,30.0000,39.98141525,116.34419995,76.8077,39.98144930,116.34420478,80.0034,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.1622,16.9994,50.0000,30.0000,39.98143010,116.34424906,81.4309,39.98144899,116.34425220,80.0354,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.2032,21.0002,50.0000,30.0000,39.98142760,116.34419979,82.1149,39.98144970,116.34419905,79.9990,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.2621,16.4997,50.0000,30.0000,39.98144844,116.34426427,79.9539,39.98144919,116.34424599,80.0095,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.3032,20.5002,50.0000,30.0000,39.98144747,116.34417964,79.0849,39.98144913,116.34419424,80.0464,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.3622,15.9991,50.0000,30.0000,39.98145265,116.34423689,78.0180,39.98144921,116.34424017,80.0476,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.4034,19.9994,50.0000,30.0000,39.98146780,116.34419147,80.9611,39.98144914,116.34418814,80.0717,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.4622,15.4991,50.0000,30.0000,39.98146069,116.34420968,76.7759,39.98144918,116.34423498,79.9572,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.5034,19.4992,50.0000,30.0000,39.98145842,116.34420367,82.9492,39.98144908,116.34418116,79.9861,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.5622,14.9993,50.0000,30.0000,39.98146344,116.34419389,79.5944,39.98144979,116.34422886,79.9894,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.6033,18.9995,50.0000,30.0000,39.98145075,116.34416844,81.4809,39.98144899,116.34417564,80.0317,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.6622,14.4990,50.0000,30.0000,39.98142160,116.34422940,78.1619,39.98144926,116.34422327,79.9771,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.7035,18.4989,50.0000,30.0000,39.98144531,116.34417999,80.3068,39.98144893,116.34416950,80.0082,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.7626,13.9971,50.0000,30.0000,39.98143983,116.34421816,81.2036,39.98144874,116.34421677,79.9941,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.8034,17.9992,50.0000,30.0000,39.98144786,116.34416654,78.7477,39.98144950,116.34416407,79.9964,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.8624,13.4982,50.0000,30.0000,39.98144252,116.34419536,80.3013,39.98144929,116.34421088,80.0157,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.9034,17.4992,50.0000,30.0000,39.98144209,116.34413966,81.4906,39.98144892,116.34415776,80.0049,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125497.9622,12.9991,50.0000,30.0000,39.98143382,116.34419721,79.3375,39.98144897,116.34420498,79.9905,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.0036,16.9985,50.0000,30.0000,39.98143373,116.34414632,79.3552,39.98144908,116.34415245,80.0001,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.0622,12.4990,50.0000,30.0000,39.98145502,116.34420379,83.1151,39.98144939,116.34419898,80.0062,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.1035,16.4986,50.0000,30.0000,39.98145954,116.34411890,81.9014,39.98144916,116.34414681,80.0107,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.1623,11.9988,50.0000,30.0000,39.98146328,116.34417128,79.3004,39.98144922,116.34419303,79.9843,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.2034,15.9991,50.0000,30.0000,39.98145912,116.34413239,78.2574,39.98144944,116.34414033,79.9891,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.2623,11.4985,50.0000,30.0000,39.98144019,116.34420934,81.4061,39.98144965,116.34418729,79.9660,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.3033,15.4997,50.0000,30.0000,39.98145323,116.34408304,81.0344,39.98144896,116.34413455,79.9994,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.3622,10.9992,50.0000,30.0000,39.98146334,116.34419545,79.8939,39.98144909,116.34418211,79.9529,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.4035,14.9989,50.0000,30.0000,39.98143820,116.34410620,80.3527,39.98144959,116.34412937,80.0234,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.4624,10.4983,50.0000,30.0000,39.98145616,116.34417100,83.3532,39.98144929,116.34417531,80.0550,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.5035,14.4989,50.0000,30.0000,39.98145166,116.34412894,81.0315,39.98144922,116.34412327,80.0167,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.5622,9.9991,50.0000,30.0000,39.98145472,116.34416923,78.9108,39.98144934,116.34417011,79.9799,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.6033,13.9998,50.0000,30.0000,39.98144075,116.34411813,79.2102,39.98144950,116.34411683,80.0320,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.6622,9.4992,50.0000,30.0000,39.98147573,116.34417357,79.7161,39.98144909,116.34416519,80.0077,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.7033,13.4999,50.0000,30.0000,39.98145417,116.34410437,81.2534,39.98144963,116.34411132,80.0072,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.7623,8.9988,50.0000,30.0000,39.98143691,116.34416302,80.6277,39.98144899,116.34415822,79.9767,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.8034,12.9991,50.0000,30.0000,39.98144561,116.34415248,77.8145,39.98144914,116.34410525,80.0164,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.8623,8.4985,50.0000,30.0000,39.98145827,116.34416215,79.0327,39.98144892,116.34415251,79.9814,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.9035,12.4987,50.0000,30.0000,39.98143314,116.34408349,81.5963,39.98144942,116.34409987,80.0012,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125498.9622,7.9990,50.0000,30.0000,39.98146418,116.34415038,80.8588,39.98144907,116.34414737,80.0005,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.0034,11.9994,50.0000,30.0000,39.98144506,116.34410643,81.2040,39.98144914,116.34409274,79.9969,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.0622,7.4990,50.0000,30.0000,39.98143941,116.34412342,79.4640,39.98144921,116.34414050,79.9989,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.1032,11.5003,50.0000,30.0000,39.98143325,116.34408943,79.8263,39.98144880,116.34408829,79.9938,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.1624,6.9984,50.0000,30.0000,39.98144533,116.34413233,80.8522,39.98144894,116.34413486,79.9933,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.2032,11.0003,50.0000,30.0000,39.98144667,116.34405521,80.0020,39.98144943,116.34408216,79.9835,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.2620,6.5000,50.0000,30.0000,39.98144833,116.34412969,81.0562,39.98144906,116.34412890,80.0562,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.3033,10.4999,50.0000,30.0000,39.98145375,116.34406888,76.2065,39.98144954,116.34407655,80.0026,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.3622,5.9994,50.0000,30.0000,39.98145524,116.34411409,80.0292,39.98144908,116.34412326,80.0559,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.4034,9.9992,50.0000,30.0000,39.98142958,116.34408116,79.3267,39.98144887,116.34407086,80.0261,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.4622,5.4990,50.0000,30.0000,39.98142059,116.34412784,77.8931,39.98144912,116.34411735,79.9845,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.5035,9.4988,50.0000,30.0000,39.98143725,116.34408344,79.3171,39.98144929,116.34406424,79.9484,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.5621,4.9996,50.0000,30.0000,39.98143097,116.34409652,81.3085,39.98144936,116.34411161,79.9782,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.6036,8.9984,50.0000,30.0000,39.98146217,116.34403390,79.4444,39.98144898,116.34405873,80.0493,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.6623,4.4988,50.0000,30.0000,39.98144546,116.34409742,80.5039,39.98144918,116.34410499,80.0160,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.7034,8.4991,50.0000,30.0000,39.98145448,116.34404412,75.8758,39.98144899,116.34405239,79.9959,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.7624,3.9982,50.0000,30.0000,39.98144476,116.34411866,79.7338,39.98144918,116.34409974,80.0078,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.8035,7.9987,50.0000,30.0000,39.98142072,116.34406377,78.8505,39.98144963,116.34404673,80.0231,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.8623,3.4988,50.0000,30.0000,39.98142454,116.34408663,76.5816,39.98144879,116.34409413,80.0322,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.9033,7.4997,50.0000,30.0000,39.98143530,116.34403388,79.6743,39.98144902,116.34404111,80.0166,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125499.9623,2.9988,50.0000,30.0000,39.98145751,116.34407767,80.6633,39.98144925,116.34408780,80.0273,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.0040,6.9961,50.0000,30.0000,39.98143432,116.34402371,79.5741,39.98144949,116.34403488,79.9815,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.0622,2.4990,50.0000,30.0000,39.98146240,116.34408370,81.9198,39.98144926,116.34408209,79.9695,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.1033,6.4996,50.0000,30.0000,39.98146618,116.34404729,77.1945,39.98144911,116.34402960,79.9799,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.1622,1.9991,50.0000,30.0000,39.98144834,116.34407756,79.6902,39.98144930,116.34407585,79.9914,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.2033,5.9996,50.0000,30.0000,39.98143521,116.34400041,78.0613,39.98144929,116.34402325,79.9787,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.2623,1.4987,50.0000,30.0000,39.98144755,116.34408749,79.5659,39.98144953,116.34407034,79.9589,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.3034,5.4993,50.0000,30.0000,39.98146209,116.34404670,79.9675,39.98144907,116.34401799,80.0086,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.3622,0.9993,50.0000,30.0000,39.98146218,116.34405495,78.9391,39.98144922,116.34406439,80.0053,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.4033,4.9996,50.0000,30.0000,39.98145930,116.34399728,78.5270,39.98144895,116.34401096,80.0250,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.4623,0.4987,50.0000,30.0000,39.98141272,116.34405254,79.0678,39.98144932,116.34405862,79.9516,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.5033,4.4995,50.0000,30.0000,39.98141871,116.34400486,80.3233,39.98144929,116.34400552,79.9615,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.5623,0.0000,49.9985,30.0000,39.98144534,116.34405328,80.4547,39.98144924,116.34405261,80.0373,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.6036,3.9981,50.0000,30.0000,39.98145754,116.34396095,79.8333,39.98144931,116.34399979,79.9916,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.6621,0.0000,49.4995,30.0000,39.98144541,116.34402990,80.3388,39.98144966,116.34404699,79.9799,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.7034,3.4992,50.0000,30.0000,39.98145040,116.34399871,79.9649,39.98144424,116.34399982,79.9847,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.7623,0.0000,48.9985,30.0000,39.98142589,116.34402214,78.8065,39.98144931,116.34404065,80.0180,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.8034,2.9993,50.0000,30.0000,39.98143665,116.34398411,77.2126,39.98144027,116.34399983,80.0247,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.8624,0.0000,48.4982,30.0000,39.98146333,116.34402262,77.7265,39.98144956,116.34403540,80.0371,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.9035,2.4987,50.0000,30.0000,39.98144645,116.34398092,80.3980,39.98143519,116.34399993,79.9538,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125500.9622,0.0000,47.9990,30.0000,39.98142942,116.34402288,79.4844,39.98144919,116.34402962,80.0369,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.0035,1.9985,50.0000,30.0000,39.98142963,116.34400014,81.5965,39.98143194,116.34399966,80.0113,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.0623,0.0000,47.4987,30.0000,39.98145623,116.34403013,82.8157,39.98144872,116.34402371,80.0421,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.1035,1.4988,50.0000,30.0000,39.98142813,116.34399401,78.0811,39.98142651,116.34400019,80.0030,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.1622,0.0000,46.9991,30.0000,39.98145543,116.34402267,82.1008,39.98144917,116.34401759,79.9888,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.2034,0.9993,50.0000,30.0000,39.98141777,116.34401945,79.3680,39.98142205,116.34400034,79.9989,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.2624,0.0000,46.4982,30.0000,39.98145884,116.34401067,79.4825,39.98144890,116.34401164,80.0519,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.3032,0.5004,50.0000,30.0000,39.98141998,116.34397850,80.7198,39.98141736,116.34400000,79.9700,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.3621,0.0000,45.9995,30.0000,39.98143054,116.34398274,80.7372,39.98144952,116.34400659,79.9431,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.4033,0.0000,49.9995,30.0000,39.98142584,116.34402499,77.6821,39.98141300,116.34399960,79.9922,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.4626,0.0000,45.4973,30.0000,39.98145738,116.34397698,76.7937,39.98144946,116.34399992,80.0006,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.5033,0.0000,49.4997,30.0000,39.98142069,116.34399123,81.4621,39.98140894,116.34400046,80.0324,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.5625,0.0000,44.9977,30.0000,39.98144824,116.34401289,80.1343,39.98144433,116.34399992,79.9713,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.6033,0.0000,48.9996,30.0000,39.98140747,116.34399504,82.1612,39.98140449,116.34399999,80.0324,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.6622,0.0000,44.4990,30.0000,39.98144818,116.34399593,79.6347,39.98144034,116.34400046,79.9643,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.7034,0.0000,48.4994,30.0000,39.98139079,116.34398501,79.3194,39.98140011,116.34399996,80.0287,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.7622,0.0000,43.9990,30.0000,39.98143797,116.34401708,78.2696,39.98143569,116.34399973,79.9640,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.8036,0.0000,47.9980,30.0000,39.98140610,116.34400535,80.8180,39.98139505,116.34400023,80.0012,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.8624,0.0000,43.4981,30.0000,39.98142911,116.34397244,80.9278,39.98143128,116.34400055,79.9603,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.9035,0.0000,47.4987,30.0000,39.98139763,116.34400505,78.3392,39.98139034,116.34400014,80.0187,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125501.9623,0.0000,42.9985,30.0000,39.98140869,116.34400829,81.4063,39.98142692,116.34399988,79.9756,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.0035,0.0000,46.9986,30.0000,39.98141513,116.34400632,81.1102,39.98138604,116.34399998,79.9815,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.0628,0.0000,42.4961,30.0000,39.98141026,116.34401196,80.0040,39.98142199,116.34400020,79.9645,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.1036,0.0000,46.4982,30.0000,39.98135878,116.34401818,81.3903,39.98138168,116.34400045,80.0217,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.1624,0.0000,41.9980,30.0000,39.98140656,116.34401022,81.0766,39.98141736,116.34400004,79.9949,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.2036,0.0000,45.9984,30.0000,39.98137606,116.34400907,79.8811,39.98137740,116.34400005,79.9999,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.2622,0.0000,41.4990,30.0000,39.98139541,116.34399880,83.0205,39.98141327,116.34400019,79.9813,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.3036,0.0000,45.4984,30.0000,39.98137530,116.34400597,80.8364,39.98137296,116.34399953,80.0616,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.3626,0.0000,40.9971,30.0000,39.98140763,116.34401585,80.7014,39.98140844,116.34400071,80.0061,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.4036,0.0000,44.9984,30.0000,39.98136091,116.34398594,79.9256,39.98136877,116.34400047,80.0134,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.4622,0.0000,40.4992,30.0000,39.98139071,116.34400047,80.7629,39.98140422,116.34399993,80.0713,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.5036,0.0000,44.4981,30.0000,39.98139639,116.34401703,77.9157,39.98136383,116.34400051,80.0242,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.5623,0.0000,39.9989,30.0000,39.98137215,116.34399204,81.1856,39.98139997,116.34399955,79.9987,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.6036,0.0000,43.9982,30.0000,39.98135307,116.34398981,77.2209,39.98135931,116.34400043,79.9730,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.6623,0.0000,39.4988,30.0000,39.98138211,116.34401625,77.6677,39.98139557,116.34400018,79.9878,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.7037,0.0000,43.4979,30.0000,39.98138207,116.34399888,80.0695,39.98135515,116.34399967,80.0189,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.7622,0.0000,38.9990,30.0000,39.98140679,116.34401278,79.0208,39.98139070,116.34399996,79.9613,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.8034,0.0000,42.9990,30.0000,39.98136834,116.34399536,80.3560,39.98134991,116.34399953,80.0499,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125502.8623,0.0000,38.4986,30.0000,39.98138493,116.34402832,78.9318,39.98138582,116.34400037,80.0074,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
